rate_hits,cycles_leak,cycles_decode,total_time
0,1585.51,48688.4,0.00560143
0,1589.4,48683.6,0.00560117
0,1582.4,48683.1,0.00560072
0,1639.22,49101.6,0.00565373
0,1590.32,48697,0.00560332
0,1583.62,48682.3,0.0056008
0,1598.55,48696.1,0.00560371
0,1590.82,48690.2,0.00560209
0,1586.21,48689.8,0.00560197
0,1607.6,48695.1,0.00560455
0,1591.19,48686.8,0.00560204
0,1579.17,48683.3,0.0056004
0,1595.04,48677.9,0.00560127
0,1592.61,48686.1,0.00560181
0.01,1592.28,48690.6,0.00560237
0,1592.14,48693.1,0.00560257
0.01,1582.23,48684.9,0.00560069
0,1581.25,48681.6,0.00560006
0,1595.99,48713.9,0.00560532
0.01,1627.9,48691.4,0.00560643
0,1583.54,48683,0.00560057
0,1593.57,48684.4,0.00560173
0,1592.17,48681,0.0056012
0.01,1584.56,48681.6,0.00560044
0,1588.8,48681.5,0.00560086
0,1581.49,48680.9,0.00560065
